C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_216.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_216.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_216.jpg, 0, 1, 0, 13.41796
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_322.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_322.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_322.jpg, 0, 1, 0, 14.43307
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_427.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_427.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_427.jpg, 0, 1, 0, 15.53727
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_528.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_528.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_528.jpg, 0, 1, 0, 16.54795
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_633.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_633.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_633.jpg, 0, 1, 0, 17.62589
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_734.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_734.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_734.jpg, 0, 1, 0, 18.8577
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_834.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_834.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_834.jpg, -0.3006421, 1, 0, 19.82847
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_53_941.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_53_941.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_53_941.jpg, 0, 1, 0, 20.83044
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_044.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_044.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_044.jpg, 0, 1, 0, 21.82526
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_145.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_145.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_145.jpg, 0, 1, 0, 22.81507
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_251.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_251.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_251.jpg, 0, 1, 0, 23.79064
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_354.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_354.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_354.jpg, -0.1983769, 1, 0, 24.9313
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_458.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_458.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_458.jpg, -0.5104043, 1, 0, 25.73518
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_559.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_559.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_559.jpg, -0.8134851, 1, 0, 26.35897
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_665.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_665.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_665.jpg, -0.978598, 1, 0, 26.86435
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_768.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_768.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_768.jpg, -0.6708341, 1, 0, 27.71146
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_873.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_873.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_873.jpg, -0.3840487, 1, 0, 28.70466
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_54_979.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_54_979.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_54_979.jpg, -0.01816895, 1, 0, 29.82967
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_084.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_084.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_084.jpg, 0, 1, 0, 30.1915
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_187.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_187.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_187.jpg, 0, 1, 0, 30.19239
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_287.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_287.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_287.jpg, 0, 1, 0, 30.19167
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_391.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_391.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_391.jpg, 0, 1, 0, 30.18999
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_496.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_496.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_496.jpg, 0, 1, 0, 30.19029
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_602.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_602.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_602.jpg, 0, 1, 0, 30.19032
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_702.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_702.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_702.jpg, 0, 1, 0, 30.19049
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_805.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_805.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_805.jpg, 0, 1, 0, 30.19034
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_55_912.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_55_912.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_55_912.jpg, 0, 1, 0, 30.1903
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_015.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_015.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_015.jpg, 0, 1, 0, 30.19036
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_122.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_122.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_122.jpg, 0, 1, 0, 30.1903
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_226.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_226.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_226.jpg, 0, 1, 0, 30.19032
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_330.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_330.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_330.jpg, 0, 1, 0, 30.19019
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_436.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_436.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_436.jpg, 0, 1, 0, 30.19017
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_538.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_538.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_538.jpg, 0, 1, 0, 30.1904
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_639.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_639.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_639.jpg, -0.07853232, 1, 0, 30.18817
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_744.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_744.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_744.jpg, -0.3767453, 1, 0, 30.1592
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_847.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_847.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_847.jpg, -0.328344, 1, 0, 30.18466
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_56_951.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_56_951.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_56_951.jpg, -0.0377821, 1, 0, 30.19055
C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\center_2016_12_07_00_07_57_061.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\left_2016_12_07_00_07_57_061.jpg, C:\Users\shmue\OneDrive\Documents\simulator-windows-64 (1)\IMG\right_2016_12_07_00_07_57_061.jpg, 0, 1, 0, 30.18986
